Year,Season,Indicator,Value,Value_var,stat_area
1988,winter,fvcom_bs,0.22838215407260665,0.9561951949796832,511-513
1988,winter,fvcom_sss,0.1369095840831367,1.07119230409497,511-513
1989,all,fvcom_bs,0.5658309243292153,1.0526125361912855,511-513
1989,all,fvcom_sss,0.6973148655789678,1.60281571908418,511-513
1989,fall,fvcom_bs,0.42400983289760985,0.7201284279840116,511-513
1989,fall,fvcom_sss,0.5947473590704339,1.1479555603702571,511-513
1989,spring,fvcom_bs,0.6853871485242845,1.5414565371249873,511-513
1989,spring,fvcom_sss,0.8171298304385961,2.9998388533037508,511-513
1989,summer,fvcom_bs,0.5424217331999192,1.2131391782392889,511-513
1989,summer,fvcom_sss,0.6949359642370612,1.4531122987037417,511-513
1989,winter,fvcom_bs,0.6091209037673941,0.8018692162911871,511-513
1989,winter,fvcom_sss,0.6311794735122165,0.9253475334301394,511-513
1990,all,fvcom_bs,0.4885803357296232,1.2768254383710258,511-513
1990,all,fvcom_sss,0.6247340489651863,2.173295655852707,511-513
1990,fall,fvcom_bs,0.18555599828801883,1.134714796261596,511-513
1990,fall,fvcom_sss,0.310997509170876,2.0765547452308724,511-513
1990,spring,fvcom_bs,0.81819814919523,1.5599805488685605,511-513
1990,spring,fvcom_sss,0.9548575483106674,3.0807969084045372,511-513
1990,summer,fvcom_bs,0.5102673100877652,1.1949826767661844,511-513
1990,summer,fvcom_sss,0.756002198680387,1.7494493735358905,511-513
1990,winter,fvcom_bs,0.5666257299365622,0.7774216369889528,511-513
1990,winter,fvcom_sss,0.6317068028353817,0.999060379706503,511-513
1991,all,fvcom_bs,0.20001360839420929,1.2432644654697662,511-513
1991,all,fvcom_sss,0.18572840027611215,1.7510105954497122,511-513
1991,fall,fvcom_bs,0.0656407103514732,1.1741028466977006,511-513
1991,fall,fvcom_sss,0.03687504287250583,1.6133016302718066,511-513
1991,spring,fvcom_bs,0.237326504176108,1.734358364147698,511-513
1991,spring,fvcom_sss,0.18494376788315073,3.068331099165481,511-513
1991,summer,fvcom_bs,0.3685137517428271,1.0167466597067385,511-513
1991,summer,fvcom_sss,0.3553243878281968,0.9374091231976395,511-513
1991,winter,fvcom_bs,0.17804469645132187,1.0049353675486492,511-513
1991,winter,fvcom_sss,0.2544923582873561,1.6511016497243631,511-513
1992,all,fvcom_bs,0.14728442837178599,1.1958233188861382,511-513
1992,all,fvcom_sss,0.11647447929975419,1.4247333244059472,511-513
1992,fall,fvcom_bs,-0.05563764623387447,0.8341632794557668,511-513
1992,fall,fvcom_sss,-0.032351938752568504,0.8714563248669036,511-513
1992,spring,fvcom_bs,0.43323587775432754,1.5547038456526439,511-513
1992,spring,fvcom_sss,0.27571012657344085,2.3671846940110566,511-513
1992,summer,fvcom_bs,0.1353559036707055,1.3097036848679156,511-513
1992,summer,fvcom_sss,0.11262375827669788,1.296746802375632,511-513
1992,winter,fvcom_bs,0.09217154244608765,1.034823032230869,511-513
1992,winter,fvcom_sss,0.07680194240248688,1.211606257667464,511-513
1993,all,fvcom_bs,-0.2017943334766027,1.0845459629078287,511-513
1993,all,fvcom_sss,-0.10468080465609121,1.5527500851133214,511-513
1993,fall,fvcom_bs,-0.29456277130332076,0.8298130757345029,511-513
1993,fall,fvcom_sss,-0.25171493506037856,1.0305309810776186,511-513
1993,spring,fvcom_bs,-0.16662502748367825,1.6021640639505492,511-513
1993,spring,fvcom_sss,-0.050490327208100066,2.7500825391505876,511-513
1993,summer,fvcom_bs,-0.21720620930722445,0.9754814507088165,511-513
1993,summer,fvcom_sss,-0.12356952233258388,1.0607591233815006,511-513
1993,winter,fvcom_bs,-0.029984007495292925,0.7733181473808519,511-513
1993,winter,fvcom_sss,0.09444238308188586,0.8349743716595,511-513
1994,all,fvcom_bs,0.10055645473258484,1.1389084634877298,511-513
1994,all,fvcom_sss,0.16540849570267388,1.550995750374134,511-513
1994,fall,fvcom_bs,0.24193582288437027,0.6757148236876476,511-513
1994,fall,fvcom_sss,0.35377935728324117,0.7421112119845482,511-513
1994,spring,fvcom_bs,-0.019464020752362372,1.7822360439177307,511-513
1994,spring,fvcom_sss,6.140241103818685e-4,3.146396232952839,511-513
1994,summer,fvcom_bs,0.23130892958064414,1.1554910298828371,511-513
1994,summer,fvcom_sss,0.27511820660519415,1.1421875721092056,511-513
1994,winter,fvcom_bs,-0.23741346879629116,1.022494174879602,511-513
1994,winter,fvcom_sss,-0.15601731918482123,1.530590101416315,511-513
1995,all,fvcom_bs,-0.17033892177750845,1.028572753010275,511-513
1995,all,fvcom_sss,-0.052705210194331734,1.3554224923791607,511-513
1995,fall,fvcom_bs,-0.2758767037930765,0.9145687702863143,511-513
1995,fall,fvcom_sss,-0.23153147171134672,1.2875262266030298,511-513
1995,spring,fvcom_bs,-0.14503425916317433,1.2183264168813301,511-513
1995,spring,fvcom_sss,0.01444960828624985,1.90738748318129,511-513
1995,summer,fvcom_bs,-0.18440694988541287,0.9766089205673648,511-513
1995,summer,fvcom_sss,-0.041828225154003584,0.9113532778979416,511-513
1995,winter,fvcom_bs,0.0996606938145773,0.8366095181633331,511-513
1995,winter,fvcom_sss,0.23260251431201912,1.1179231350919605,511-513
1996,all,fvcom_bs,-0.3173876957778161,1.466587553862171,511-513
1996,all,fvcom_sss,-0.34488679929427224,2.2635981209719103,511-513
1996,fall,fvcom_bs,-0.38230443551851995,1.0723237695320882,511-513
1996,fall,fvcom_sss,-0.4183130467832783,1.1422422076908993,511-513
1996,spring,fvcom_bs,-0.2487665180537191,1.8960408741570856,511-513
1996,spring,fvcom_sss,-0.2677749711649228,3.557865533742793,511-513
1996,summer,fvcom_bs,-0.16226465637845314,1.479060195686186,511-513
1996,summer,fvcom_sss,-0.16658928868217635,2.0770368490233357,511-513
1996,winter,fvcom_bs,-0.39806619447649877,1.198198489764427,511-513
1996,winter,fvcom_sss,-0.3549710521685458,1.7742368772924533,511-513
1997,all,fvcom_bs,-0.27329179142227256,1.0050737550632294,511-513
1997,all,fvcom_sss,-0.20093544185216547,1.4678070730602786,511-513
1997,fall,fvcom_bs,-0.21709810546894392,0.721439065314291,511-513
1997,fall,fvcom_sss,-0.12422892541124511,0.8488499252068127,511-513
1997,spring,fvcom_bs,-0.2758334289993513,1.456516365994581,511-513
1997,spring,fvcom_sss,-0.14045471511787697,2.9259391550029683,511-513
1997,summer,fvcom_bs,-0.20351721382371374,0.8879475704594602,511-513
1997,summer,fvcom_sss,-0.09558630797823248,0.9529818108881914,511-513
1997,winter,fvcom_bs,-0.47150231038348395,1.2270028631896999,511-513
1997,winter,fvcom_sss,-0.5633659680656161,1.7265580856691487,511-513
1998,all,fvcom_bs,-0.43788427314183587,1.201553055476939,511-513
1998,all,fvcom_sss,-0.45514562381659607,1.759700498700239,511-513
1998,fall,fvcom_bs,-0.24366479812137803,0.6221310174558985,511-513
1998,fall,fvcom_sss,-0.2118191795256988,0.7331913574716213,511-513
1998,spring,fvcom_bs,-0.6763522778156552,1.9967308483476414,511-513
1998,spring,fvcom_sss,-0.779690311384287,3.505354465378965,511-513
1998,summer,fvcom_bs,-0.2961777205628056,1.1993400192325427,511-513
1998,summer,fvcom_sss,-0.3114214265062002,1.6027611629728544,511-513
1998,winter,fvcom_bs,-0.5751661151391962,0.867196835159763,511-513
1998,winter,fvcom_sss,-0.5981235896483926,0.8686946892136228,511-513
1999,all,fvcom_bs,-0.05444963980950983,1.1012604588262112,511-513
1999,all,fvcom_sss,1.6205574964390135e-4,1.6358802374801882,511-513
1999,fall,fvcom_bs,0.1128272254407557,1.1023387417670358,511-513
1999,fall,fvcom_sss,0.08256992453436537,1.7124278080681683,511-513
1999,spring,fvcom_bs,-0.2304428037591894,1.347326634295703,511-513
1999,spring,fvcom_sss,-0.15140372277526132,2.3802776036994158,511-513
1999,summer,fvcom_bs,0.07113379915594976,0.8620120171435405,511-513
1999,summer,fvcom_sss,0.17588964932142578,0.8017697857963101,511-513
1999,winter,fvcom_bs,-0.2973218124614234,0.7854314483113841,511-513
1999,winter,fvcom_sss,-0.2249359246603269,1.1353564780470662,511-513
2000,all,fvcom_bs,0.10178090613111905,1.2181080218876006,511-513
2000,all,fvcom_sss,0.16412497132067627,1.7577766706341764,511-513
2000,fall,fvcom_bs,0.02649305266579143,0.6637896008909976,511-513
2000,fall,fvcom_sss,0.13849110581674762,0.7192596779340212,511-513
2000,spring,fvcom_bs,0.10875486211665819,2.194265131356299,511-513
2000,spring,fvcom_sss,0.11968518276977547,4.162209069159291,511-513
2000,summer,fvcom_bs,0.11045146334163763,1.1277474333597814,511-513
2000,summer,fvcom_sss,0.1819730859357946,1.0250442435827554,511-513
2000,winter,fvcom_bs,0.2177608296111662,0.9811762732171361,511-513
2000,winter,fvcom_sss,0.2834155707773479,1.3940648610636601,511-513
2001,all,fvcom_bs,-0.1669494745232194,0.7211003330861524,511-513
2001,all,fvcom_sss,-0.0525356935870851,0.8087676327121923,511-513
2001,fall,fvcom_bs,-0.0658154948729955,0.4008292838256688,511-513
2001,fall,fvcom_sss,0.06220823642348908,0.3246926563929045,511-513
2001,spring,fvcom_bs,-0.30256901510933776,1.0888332245871206,511-513
2001,spring,fvcom_sss,-0.20877917438048665,1.5708981988492174,511-513
2001,summer,fvcom_bs,-0.22181636605735092,0.8403772281243641,511-513
2001,summer,fvcom_sss,-0.14233616288611434,0.668455357571597,511-513
2001,winter,fvcom_bs,-0.07709678446519615,0.6617632383678798,511-513
2001,winter,fvcom_sss,0.020066107033797347,0.8579874963687596,511-513
2002,all,fvcom_bs,0.10124905005925706,0.8811752606531597,511-513
2002,all,fvcom_sss,0.22300407149995238,1.11200929557643,511-513
2002,fall,fvcom_bs,0.2694038834245863,0.6985185513399146,511-513
2002,fall,fvcom_sss,0.4107527373911746,0.7104303215281709,511-513
2002,spring,fvcom_bs,-0.09568240050528286,1.2328895928361545,511-513
2002,spring,fvcom_sss,0.04155058871801759,2.171876420181272,511-513
2002,summer,fvcom_bs,0.20071286111610093,0.9731933273805171,511-513
2002,summer,fvcom_sss,0.22793463313096957,0.8273093573303836,511-513
2002,winter,fvcom_bs,-0.05408224250176763,0.3646444055145426,511-513
2002,winter,fvcom_sss,0.14047834167062317,0.38379380569328647,511-513
2003,all,fvcom_bs,0.15339303190970133,1.07439252926963,511-513
2003,all,fvcom_sss,0.26652586024203706,1.6821755820699376,511-513
2003,fall,fvcom_bs,0.17747724961514155,1.0448752457258472,511-513
2003,fall,fvcom_sss,0.21436829236028082,1.8516442932571666,511-513
2003,spring,fvcom_bs,0.11993862843426886,1.2202204556993266,511-513
2003,spring,fvcom_sss,0.40877781424669457,2.2848840159727684,511-513
2003,summer,fvcom_bs,0.24071788063896632,1.1747783329598944,511-513
2003,summer,fvcom_sss,0.20392336530502114,1.086658188631775,511-513
2003,winter,fvcom_bs,0.13814832076088368,0.6423109185183041,511-513
2003,winter,fvcom_sss,0.34976111142014854,0.79707472987265,511-513
2004,all,fvcom_bs,-0.17419921143342862,1.1434387567503068,511-513
2004,all,fvcom_sss,-0.1833701746484419,1.3448007365955599,511-513
2004,fall,fvcom_bs,-0.3082171696693852,0.9610728533866678,511-513
2004,fall,fvcom_sss,-0.3655066205187325,0.9482569305918644,511-513
2004,spring,fvcom_bs,-0.08208653349310122,1.2410604820735163,511-513
2004,spring,fvcom_sss,-0.03878876530767554,1.7989483539890399,511-513
2004,summer,fvcom_bs,-0.22549500938149664,1.164912068533881,511-513
2004,summer,fvcom_sss,-0.19554407125469545,0.9912369285116208,511-513
2004,winter,fvcom_bs,0.10314263926174994,1.1352501063798648,511-513
2004,winter,fvcom_sss,0.080141350733921,1.894187192894668,511-513
2005,all,fvcom_bs,-0.4757761150538441,1.7926397446298517,511-513
2005,all,fvcom_sss,-0.6679543307092676,2.554082075434376,511-513
2005,fall,fvcom_bs,-0.30916333403063834,1.8499089032386056,511-513
2005,fall,fvcom_sss,-0.718355417238651,3.010832472519689,511-513
2005,spring,fvcom_bs,-0.6531404585323195,1.9284834079033832,511-513
2005,spring,fvcom_sss,-0.6861014792229192,3.5399671601687994,511-513
2005,summer,fvcom_bs,-0.4039134233115104,1.8645369985832028,511-513
2005,summer,fvcom_sss,-0.6329369810792591,1.7392646258385405,511-513
2005,winter,fvcom_bs,-0.6050515604682651,1.1496901033117723,511-513
2005,winter,fvcom_sss,-0.6329854122299289,1.4956046171455972,511-513
2006,all,fvcom_bs,-0.09119018396527173,1.5815523692185858,511-513
2006,all,fvcom_sss,-0.21615858721747958,2.3345975744410756,511-513
2006,fall,fvcom_bs,-0.06329172061621503,1.338460829986742,511-513
2006,fall,fvcom_sss,-0.1458891044847141,2.1355575344476083,511-513
2006,spring,fvcom_bs,0.003086529332150746,1.4335745871313996,511-513
2006,spring,fvcom_sss,0.02423010961817374,2.30770133252919,511-513
2006,summer,fvcom_bs,-0.12954593308890053,1.7853684211439789,511-513
2006,summer,fvcom_sss,-0.3768258248065152,2.056431347490794,511-513
2006,winter,fvcom_bs,-0.2767630454564427,1.9545558798436644,511-513
2006,winter,fvcom_sss,-0.5178936194791854,3.023257224457662,511-513
2007,all,fvcom_bs,-0.03330920706801669,1.2513668690244466,511-513
2007,all,fvcom_sss,-0.0333933821922511,1.7904133733280296,511-513
2007,fall,fvcom_bs,-0.10878550324454929,0.7773457115241809,511-513
2007,fall,fvcom_sss,-0.07038726174580355,1.174130426195805,511-513
2007,spring,fvcom_bs,0.05178767167529283,1.766388539104964,511-513
2007,spring,fvcom_sss,0.06231579122986377,3.2491598251207088,511-513
2007,summer,fvcom_bs,-0.2150681411090373,1.3337882373829477,511-513
2007,summer,fvcom_sss,-0.21540255830737678,1.1447692444363853,511-513
2007,winter,fvcom_bs,0.15037839667026986,1.2326917328312499,511-513
2007,winter,fvcom_sss,0.05105909773368584,1.7620482651117941,511-513
2008,all,fvcom_bs,-0.2081498080850938,1.2656005677330755,511-513
2008,all,fvcom_sss,-0.2394839332512106,2.0874638398972087,511-513
2008,fall,fvcom_bs,-0.2988126791867106,1.0454551570190889,511-513
2008,fall,fvcom_sss,-0.3152025513953822,1.6785850210198525,511-513
2008,spring,fvcom_bs,-0.16189314786514747,1.7336422764188275,511-513
2008,spring,fvcom_sss,-0.24674834182659988,3.2662411330923544,511-513
2008,summer,fvcom_bs,-0.17322748290607257,1.11083979596232,511-513
2008,summer,fvcom_sss,-0.11061052904287376,1.58924835738865,511-513
2008,winter,fvcom_bs,-0.10459459686342794,1.0011602697624422,511-513
2008,winter,fvcom_sss,-0.13735053868527514,1.5560260581834433,511-513
2009,all,fvcom_bs,-0.12422510078001361,1.1513637120404159,511-513
2009,all,fvcom_sss,-0.0880879803542786,1.4792571405101163,511-513
2009,fall,fvcom_bs,0.01994742264591278,1.0226831308693527,511-513
2009,fall,fvcom_sss,0.07745709819196238,1.158063772961525,511-513
2009,spring,fvcom_bs,-0.20948821737164192,1.2313119307006941,511-513
2009,spring,fvcom_sss,-0.12317849254633043,1.8592286389225374,511-513
2009,summer,fvcom_bs,-0.18307125429997903,1.4136013452537082,511-513
2009,summer,fvcom_sss,-0.19288654649980436,1.7823418936218671,511-513
2009,winter,fvcom_bs,-0.25446810227148636,0.9924917829282224,511-513
2009,winter,fvcom_sss,-0.28080908579637887,1.3828748851802717,511-513
2010,all,fvcom_bs,-0.1860214845389829,1.1809085304886153,511-513
2010,all,fvcom_sss,-0.22341099581856355,1.29887796448856,511-513
2010,fall,fvcom_bs,-0.1451167256163174,0.8161384873024169,511-513
2010,fall,fvcom_sss,-0.09332837786676143,1.23863045777669,511-513
2010,spring,fvcom_bs,-0.38689006063036224,1.824979594294116,511-513
2010,spring,fvcom_sss,-0.5345309175785999,1.9991639196706805,511-513
2010,summer,fvcom_bs,-0.1512649105750281,1.0079814165085161,511-513
2010,summer,fvcom_sss,-0.12683698763837792,0.7157776927323383,511-513
2010,winter,fvcom_bs,-0.0025408573492815504,0.9201077006719269,511-513
2010,winter,fvcom_sss,-0.05352731880887139,0.7138393784541242,511-513
2011,all,fvcom_bs,0.11247236611627613,1.5031629404924518,511-513
2011,all,fvcom_sss,-0.14612412012369852,1.4879684996139753,511-513
2011,fall,fvcom_bs,0.08922264294868722,1.4232305469455853,511-513
2011,fall,fvcom_sss,-0.2224111068991158,1.6854772355414027,511-513
2011,spring,fvcom_bs,0.09426856038702378,2.0530599739500444,511-513
2011,spring,fvcom_sss,-0.20313039238906677,2.450542453723771,511-513
2011,summer,fvcom_bs,0.17769668198631317,1.493583928144034,511-513
2011,summer,fvcom_sss,-0.09319976194310627,1.0770081116655459,511-513
2011,winter,fvcom_bs,-0.009149189824889489,1.1470434084298229,511-513
2011,winter,fvcom_sss,-0.12966630079579305,1.138948136598025,511-513
2012,all,fvcom_bs,0.42625890316155024,1.0313468972901179,511-513
2012,all,fvcom_sss,0.288890751144965,1.2603349907671202,511-513
2012,fall,fvcom_bs,0.45263554272833767,0.9529777697675934,511-513
2012,fall,fvcom_sss,0.2934260297975022,1.1496186971818543,511-513
2012,spring,fvcom_bs,0.4546464537448623,1.1520293981730398,511-513
2012,spring,fvcom_sss,0.31661482604543534,1.6185093660111947,511-513
2012,summer,fvcom_bs,0.33500060308789986,1.3801269873683741,511-513
2012,summer,fvcom_sss,0.13738284171113302,1.6343323354864043,511-513
2012,winter,fvcom_bs,0.3247083135403012,0.7923366970700796,511-513
2012,winter,fvcom_sss,0.1830734885828026,0.7156667769236559,511-513
2013,all,fvcom_bs,0.5375189116571375,1.1619715002392663,511-513
2013,all,fvcom_sss,0.40422357608147363,1.7048387469444293,511-513
2013,fall,fvcom_bs,0.5911706195926357,1.2950738764092653,511-513
2013,fall,fvcom_sss,0.3465566572140719,1.993847768355081,511-513
2013,spring,fvcom_bs,0.5936938277722041,1.0896265433614043,511-513
2013,spring,fvcom_sss,0.5653954718335992,1.8085721890179554,511-513
2013,summer,fvcom_bs,0.3385130612780449,1.5150249509619318,511-513
2013,summer,fvcom_sss,0.06806643569269452,1.8856784223960226,511-513
2013,winter,fvcom_bs,0.6519758821766591,0.5364525207243463,511-513
2013,winter,fvcom_sss,0.7134193529741685,0.5107895762173186,511-513
2014,all,fvcom_bs,0.13386582321322749,1.438901087481162,511-513
2014,all,fvcom_sss,0.15010246133307525,2.574956095164818,511-513
2014,fall,fvcom_bs,0.16225956276511466,0.6835597048718423,511-513
2014,fall,fvcom_sss,0.3776488540892253,1.1386265917129827,511-513
2014,spring,fvcom_bs,0.17627003930380583,1.8719815419480732,511-513
2014,spring,fvcom_sss,0.09440302284208545,3.0538079269197502,511-513
2014,summer,fvcom_bs,-0.11523644004565649,1.2606537204832209,511-513
2014,summer,fvcom_sss,0.022063565757490022,1.7347528154171146,511-513
2014,winter,fvcom_bs,0.40435158428620216,1.8458600595132106,511-513
2014,winter,fvcom_sss,0.1574659247419942,4.364181803786655,511-513
2015,all,fvcom_bs,0.26018072450973906,1.0240987950592388,511-513
2015,all,fvcom_sss,0.2800816736253088,1.2153198025398528,511-513
2015,fall,fvcom_bs,0.1456311870811089,0.8688320638427793,511-513
2015,fall,fvcom_sss,0.18219191715334412,1.2518546832767417,511-513
2015,spring,fvcom_bs,0.48709006664877513,1.0469651058775475,511-513
2015,spring,fvcom_sss,0.46967446185900463,1.1987048040195307,511-513
2015,summer,fvcom_bs,0.07546996865342415,1.2561948650369672,511-513
2015,summer,fvcom_sss,0.1579886801229738,1.4174788127287206,511-513
2015,winter,fvcom_bs,0.3943480792923745,0.8513395042361809,511-513
2015,winter,fvcom_sss,0.38633253975698517,0.978899027103104,511-513
2016,all,fvcom_bs,0.15181269686721294,1.0376415905493142,511-513
2016,all,fvcom_sss,0.13941223247488888,1.1143556082924042,511-513
2016,fall,fvcom_bs,0.22814616724400744,0.675649249600644,511-513
2016,fall,fvcom_sss,0.31371717509494057,0.583107370072617,511-513
2016,spring,fvcom_bs,0.07597099899364765,1.6519787252489457,511-513
2016,spring,fvcom_sss,-0.10215073342440878,2.2717826742205465,511-513
2016,summer,fvcom_bs,0.08706949639236893,1.0037321537889992,511-513
2016,summer,fvcom_sss,0.15128338574335012,0.7608534640652795,511-513
2016,winter,fvcom_bs,0.09584120326744923,0.8250103820605154,511-513
2016,winter,fvcom_sss,0.04871328613300985,1.022771072728811,511-513
2017,winter,fvcom_bs,0.44392500302667853,0.6946715163887288,511-513
2017,winter,fvcom_sss,0.504072600201431,0.7086664347735365,511-513
1980,all,fvcom_sss,0.2669629182187015,0.12597294190852687,511
1980,all,fvcom_sss,0.4055291806679082,1.8133752770745004,512
1980,all,fvcom_sss,0.5292211090083226,0.7198109219143478,513
1981,all,fvcom_sss,0.023630647361053084,0.10539961028788948,511
1981,all,fvcom_sss,0.11657719656916045,2.6250067422318653,512
1981,all,fvcom_sss,0.3377359539035344,0.911676358845389,513
1982,all,fvcom_sss,0.06160049821114434,0.06521183070007058,511
1982,all,fvcom_sss,0.14242468364590544,2.2126755751756226,512
1982,all,fvcom_sss,0.22293956299083795,1.0691826788821275,513
1983,all,fvcom_sss,-0.04951226646056217,0.05281883988045395,511
1983,all,fvcom_sss,-0.031135679893246764,2.952310165973849,512
1983,all,fvcom_sss,0.05167997528530468,1.3752711239726831,513
1984,all,fvcom_sss,-0.10229958124422715,0.059819757904687715,511
1984,all,fvcom_sss,-0.15513411889013246,2.749821722331918,512
1984,all,fvcom_sss,-0.13202164691058174,1.3368975685133906,513
1985,all,fvcom_sss,0.2618082517782905,0.04887533136525773,511
